Month,Day,Hour,Temperature,Raw Kw Load,Generated Power Units,Generated Kw ,Excess Generation (Adjusted),Load Unserved (Adjusted),Excess Generation (Raw),Load Unserved (Raw)
8,10,1100,58.046,0,0.78974359,12320,0,0,12320,0
8,10,1200,60.026,0,0.819487179,12784,3551.563208,0,12784,0
8,10,1300,60.458,0,0.913333333,14248,13914.66667,0,14248,0
8,10,1400,58.424,0,0.913846154,14256,12712.68315,0,14256,0
8,10,1500,58.244,0,0.767179487,11968,9195.885094,0,11968,0
8,10,1600,54.212,0,0.744615385,11616,8403.625023,0,11616,0
8,10,1700,54.32,0,0.642051282,10016,6393.468204,0,10016,0
8,10,1800,55.598,0,0.414358974,6464,2986.340108,0,6464,0
8,10,1900,55.364,0,0.326153846,5088,1719.464399,0,5088,0
8,10,2000,54.284,0,0.154358974,2408,0,0,2408,0
8,10,2100,53.402,0,0,0,0,1734.908989,0,0
8,10,2200,52.862,0,0.020512821,320,0,1471.352588,320,0
8,10,2300,52.052,0,0.013846154,216,0,1660.017987,216,0
8,10,2400,51.008,0,0.033333333,520,0,1465.142278,520,0
8,11,100,50.63,0,0.014358974,224,0,1800.652797,224,0
8,11,200,50.81,0,0.003589744,56,0,1949.838264,56,0
8,11,300,50.378,0,0,0,0,2050.993143,0,0
8,11,400,50.018,0,0.016923077,264,0,1824.622209,264,0
8,11,500,50.288,0,0.031794872,496,0,1564.40041,496,0
8,11,600,50.108,0,0.046666667,728,0,1351.214943,728,0
8,11,700,49.208,0,0.054871795,856,0,1317.287608,856,0
8,11,800,53.852,0,0.038974359,608,0,1079.872657,608,0
8,11,900,58.316,0,0.062051282,968,0,253.2722396,968,0
8,11,1000,61.682,0,0.074358974,1160,0,0,1160,0
8,11,1100,64.202,0,0.138974359,2168,0,0,2168,0
8,11,1200,66.542,0,0.026153846,408,0,0,408,0
8,11,1300,68.198,0,0.027692308,432,0,0,432,0
8,11,1400,68.594,0,0.084615385,1320,0,0,1320,0
8,11,1500,65.606,0,0.104102564,1624,0,0,1624,0
8,11,1600,60.026,0,0.143589744,2240,0,0,2240,0
8,11,1700,61.79,0,0.278461538,4344,0,0,4344,0
8,11,1800,63.914,0,0.241538462,3768,0,0,3768,0
8,11,1900,62.06,0,0.180512821,2816,0,0,2816,0
8,11,2000,58.73,0,0.170769231,2664,0,0,2664,0
8,11,2100,56.714,0,0.126153846,1968,0,0,1968,0
8,11,2200,55.13,0,0.133846154,2088,0,0,2088,0
8,11,2300,54.428,0,0.103589744,1616,0,11.6661516,1616,0
8,11,2400,54.392,0,0.077948718,1216,0,415.4290582,1216,0
8,12,100,53.978,0,0.093333333,1456,0,218.702484,1456,0
8,12,200,53.402,0,0.087179487,1360,0,374.9089895,1360,0
8,12,300,53.042,0,0.122564103,1912,0,0,1912,0
8,12,400,52.844,0,0.094358974,1472,0,321.2340417,1472,0
8,12,500,52.484,0,0.034358974,536,0,1294.863108,536,0
8,12,600,52.016,0,0.07025641,1096,0,783.7808933,1096,0
8,12,700,52.232,0,0.050769231,792,0,1065.203454,792,0
8,12,800,52.97,0,0.007692308,120,0,1660.063869,120,0
8,12,900,54.572,0,0,0,0,1612.614525,0,0
8,12,1000,56.084,0,0,0,0,1454.572448,0,0
8,12,1100,58.748,0,0,0,0,1176.117361,0,0
8,12,1200,61.772,0,0,0,0,0,0,0
8,12,1300,62.996,0,0,0,0,0,0,0
8,12,1400,64.526,0,0.003589744,56,0,0,56,0
8,12,1500,65.498,0,0.031282051,488,0,0,488,0
8,12,1600,67.19,0,0.09025641,1408,0,0,1408,0
8,12,1700,64.85,0,0.156923077,2448,0,0,2448,0
8,12,1800,62.348,0,0.108205128,1688,0,0,1688,0
8,12,1900,61.43,0,0.028717949,448,0,0,448,0
8,12,2000,59.036,0,0.008205128,128,0,1018.014108,128,0
8,12,2100,53.456,0,0,0,0,1729.26463,0,0
8,12,2200,49.802,0,0,0,0,2111.199649,0,0
8,12,2300,47.57,0,0,0,0,2344.499857,0,0
8,12,2400,45.302,0,0,0,0,2581.562973,0,0
8,13,100,45.374,0,0,0,0,2574.03716,0,0
8,13,200,44.584,0,0.021025641,328,0,2328.612054,328,0
8,13,300,45.788,0,0.069230769,1080,0,1450.763734,1080,0
8,13,400,47.156,0,0.093846154,1464,0,923.7732833,1464,0
8,13,500,48.974,0,0.186666667,2912,0,0,2912,0
8,13,600,50.558,0,0.244102564,3808,0,0,3808,0
8,13,700,51.872,0,0.668205128,10424,0,0,10424,0
8,13,800,54.734,0,0.907179487,14152,222.9852211,0,14152,0
8,13,900,58.532,0,0.926666667,14456,923.9718666,0,14456,0
8,13,1000,62.546,0,0.895384615,13968,1634.666667,0,13968,0
8,13,1100,65.498,0,0.849230769,13248,7373.953232,0,13248,0
8,13,1200,67.784,0,0.9,14040,13706.66667,0,14040,0
8,13,1300,69.206,0,0.957948718,14944,14610.66667,0,14944,0
8,13,1400,68.486,0,0.936410256,14608,14274.66667,0,14608,0
8,13,1500,70.7,0,0.724102564,11296,10962.66667,0,11296,0
8,13,1600,69.566,0,0.693846154,10824,10490.66667,0,10824,0
8,13,1700,66.038,0,0.803076923,12528,12194.66667,0,12528,0
8,13,1800,65.084,0,1,15600,15266.66667,0,15600,0
8,13,1900,64.454,0,0.998461538,15576,15242.66667,0,15576,0
8,13,2000,59.918,0,0.998461538,15576,14188.84377,0,15576,0
8,13,2100,52.376,0,0.98974359,15440,12210.69194,0,15440,0
8,13,2200,51.854,0,0.938461538,14640,10567.80087,0,14640,0
8,13,2300,50.63,0,0.85025641,13264,9009.299897,0,13264,0
8,13,2400,49.64,0,0.827692308,12912,8425.881141,0,12912,0
8,14,100,50.63,0,0.894871795,13960,9473.881141,0,13960,0
8,14,200,49.406,0,0.831794872,12976,8465.422248,0,12976,0
8,14,300,48.47,0,0.835897436,13040,8303.647853,0,13040,0
8,14,400,49.082,0,0.67025641,10456,5685.781693,0,10456,0
8,14,500,44.485,0,0.430769231,6720,1533.248839,0,6720,0
8,14,600,46.904,0,0.258461538,4032,0,0,4032,0
8,14,700,53.06,0,0.131282051,2048,0,0,2048,0
8,14,800,58.64,0,0.125128205,1952,0,0,1952,0
8,14,900,65.066,0,0.093846154,1464,0,0,1464,0
8,14,1000,69.908,0,0.074871795,1168,0,0,1168,0
8,14,1100,71.978,0,0.074871795,1168,0,0,1168,0
8,14,1200,73.004,0,0.081025641,1264,0,0,1264,0
8,14,1300,74.246,0,0.170769231,2664,2015.353996,0,2664,0
8,14,1400,76.226,0,0.321025641,5008,4674.666667,0,5008,0
8,14,1500,76.496,0,0.441538462,6888,6554.666667,0,6888,0
8,14,1600,76.316,0,0.632307692,9864,9530.666667,0,9864,0
8,14,1700,76.136,0,0.462564103,7216,6882.666667,0,7216,0
8,14,1800,74.372,0,0.59025641,9208,8874.666667,0,9208,0
8,14,1900,71.564,0,0.883076923,13776,13442.66667,0,13776,0
8,14,2000,65.39,0,0.976410256,15232,14898.66667,0,15232,0
8,14,2100,60.314,0,0.993846154,15504,15170.66667,0,15504,0
8,14,2200,58.73,0,0.981025641,15304,13792.66785,0,15304,0
8,14,2300,58.172,0,0.916923077,14304,11556.34399,0,14304,0
8,14,2400,58.37,0,0.747179487,11656,8870.714921,0,11656,0
8,15,100,58.766,0,0.589230769,9192,6468.80288,0,9192,0
8,15,200,57.92,0,0.595384615,9288,6517.766547,0,9288,0
8,15,300,58.388,0,0.613333333,9568,6758.256028,0,9568,0
8,15,400,58.532,0,0.483589744,7544,4798.22544,0,7544,0
8,15,500,55.454,0,0.311282051,4856,1803.548553,0,4856,0
8,15,600,52.16,0,0.215384615,3360,0,0,3360,0
8,15,700,51.71,0,0.312820513,4880,745.0192198,0,4880,0
8,15,800,58.136,0,0.353846154,5520,2034.814295,0,5520,0
8,15,900,63.284,0,0.403076923,6288,4714.579894,0,6288,0
8,15,1000,65.894,0,0.418974359,6536,6202.666667,0,6536,0
8,15,1100,68.306,0,0.671282051,10472,10138.66667,0,10472,0
8,15,1200,71.222,0,0.487179487,7600,7266.666667,0,7600,0
8,15,1300,74.714,0,0.332307692,5184,4850.666667,0,5184,0
8,15,1400,76.118,0,0.233846154,3648,3314.666667,0,3648,0
8,15,1500,76.172,0,0.227179487,3544,3210.666667,0,3544,0
8,15,1600,76.532,0,0.22,3432,3098.666667,0,3432,0
8,15,1700,75.83,0,0.161538462,2520,2186.666667,0,2520,0
8,15,1800,75.488,0,0.096923077,1512,1178.666667,0,1512,0
8,15,1900,72.554,0,0.053333333,832,832,0,832,0
8,15,2000,66.416,0,0.047179487,736,736,0,736,0
8,15,2100,61.124,0,0.023589744,368,34.66666667,0,368,0
8,15,2200,59.27,0,0.020512821,320,0,801.5552149,320,0
8,15,2300,57.65,0,0.015384615,240,0,1050.886012,240,0
8,15,2400,57.542,0,0.000512821,8,0,1294.174731,8,0
8,16,100,60.782,0,0,0,0,0,0,0
8,16,200,60.098,0,0,0,0,0,0,0
8,16,300,56.102,0,0,0,0,1452.690995,0,0
8,16,400,54.5,0,0,0,0,1620.140338,0,0
8,16,500,56.966,0,0,0,0,1362.381237,0,0
8,16,600,57.38,0,0,0,0,1319.107811,0,0
8,16,700,58.136,0,0.022051282,344,0,896.0867726,344,0
8,16,800,59.918,0,0.146153846,2280,0,0,2280,0
8,16,900,64.202,0,0.528205128,8240,0,0,8240,0
8,16,1000,68.342,0,0.596923077,9312,6681.997762,0,9312,0
8,16,1100,70.664,0,0.713333333,11128,10794.66667,0,11128,0
8,16,1200,74.192,0,0.791794872,12352,12018.66667,0,12352,0
8,16,1300,75.128,0,0.77025641,12016,11682.66667,0,12016,0
8,16,1400,74.696,0,0.807692308,12600,12266.66667,0,12600,0
8,16,1500,75.992,0,0.840512821,13112,12778.66667,0,13112,0
8,16,1600,75.272,0,0.848717949,13240,12906.66667,0,13240,0
8,16,1700,74.534,0,0.811794872,12664,12330.66667,0,12664,0
8,16,1800,72.338,0,0.803589744,12536,12202.66667,0,12536,0
8,16,1900,70.934,0,0.730769231,11400,11066.66667,0,11400,0
8,16,2000,65.228,0,0.832307692,12984,12650.66667,0,12984,0
8,16,2100,59.036,0,0.792820513,12368,10888.65256,0,12368,0
8,16,2200,56.138,0,0.913333333,14248,11319.72447,0,14248,0
8,16,2300,54.662,0,0.987179487,15400,12014.53132,0,15400,0
8,16,2400,55.922,0,0.971282051,15152,11743.95388,0,15152,0
8,17,100,57.128,0,0.916410256,14296,11145.71298,0,14296,0
8,17,200,57.668,0,0.78974359,12320,9352.213951,0,12320,0
8,17,300,57.146,0,0.654871795,10216,7250.095405,0,10216,0
8,17,400,55.58,0,0.476410256,7432,4247.846822,0,7432,0
8,17,500,55.706,0,0.144615385,2256,0,0,2256,0
8,17,600,56.426,0,0.074871795,1168,0,250.8248357,1168,0
8,17,700,59.468,0,0.081025641,1264,0,0,1264,0
8,17,800,63.338,0,0.223076923,3480,0,0,3480,0
8,17,900,68.954,0,0.434871795,6784,5334.704298,0,6784,0
8,17,1000,72.734,0,0.237435897,3704,3370.666667,0,3704,0
8,17,1100,74.768,0,0.155384615,2424,2090.666667,0,2424,0
8,17,1200,76.064,0,0.132820513,2072,1738.666667,0,2072,0
8,17,1300,76.982,0,0.117435897,1832,1832,0,1832,0
8,17,1400,77.756,0,0.539487179,8416,8082.666667,0,8416,0
8,17,1500,79.61,0,0.577435897,9008,8674.666667,0,9008,0
8,17,1600,79.07,0,0.548717949,8560,8226.666667,0,8560,0
8,17,1700,79.448,0,0.397435897,6200,5866.666667,0,6200,0
8,17,1800,78.818,0,0.427179487,6664,6330.666667,0,6664,0
8,17,1900,75.812,0,0.133846154,2088,1754.666667,0,2088,0
8,17,2000,70.52,0,0.343076923,5352,5018.666667,0,5352,0
8,17,2100,66.416,0,0.263076923,4104,3770.666667,0,4104,0
8,17,2200,64.238,0,0.26,4056,3722.666667,0,4056,0
8,17,2300,64.31,0,0.153846154,2400,2066.666667,0,2400,0
8,17,2400,65.138,0,0.168717949,2632,2298.666667,0,2632,0
8,18,100,64.184,0,0.204102564,3184,2850.666667,0,3184,0
8,18,200,63.428,0,0.206666667,3224,2890.666667,0,3224,0
8,18,300,63.896,0,0.247692308,3864,3530.666667,0,3864,0
8,18,400,65.732,0,0.312820513,4880,4546.666667,0,4880,0
8,18,500,65.12,0,0.25025641,3904,3570.666667,0,3904,0
8,18,600,64.292,0,0.263076923,4104,3770.666667,0,4104,0
8,18,700,63.302,0,0.481025641,7504,7170.666667,0,7504,0
8,18,800,61.682,0,0.487692308,7608,7274.666667,0,7608,0
8,18,900,59.612,0,0.585128205,9128,7708.859064,0,9128,0
8,18,1000,59.396,0,0.503589744,7856,5328.474023,0,7856,0
8,18,1100,60.26,0,0.513333333,8008,6566.281625,0,8008,0
8,18,1200,59.468,0,0.696410256,10864,9429.807438,0,10864,0
8,18,1300,62.222,0,0.575384615,8976,7541.807438,0,8976,0
8,18,1400,62.852,0,0.274358974,4280,3946.666667,0,4280,0
8,18,1500,62.456,0,0.566153846,8832,8498.666667,0,8832,0
8,18,1600,61.574,0,0.857948718,13384,13050.66667,0,13384,0
8,18,1700,61.052,0,0.504615385,7872,7538.666667,0,7872,0
8,18,1800,59.954,0,0.385641026,6016,4632.606677,0,6016,0
8,18,1900,58.748,0,0.417948718,6520,3960.489317,0,6520,0
8,18,2000,53.006,0,0.321538462,5016,1730.248344,0,5016,0
8,18,2100,45.806,0,0.35025641,5464,825.4834242,0,5464,0
8,18,2200,42.847,0,0.568205128,8864,3163.612089,0,8864,0
8,18,2300,42.339,0,0.574358974,8960,2897.223279,0,8960,0
8,18,2400,41.97,0,0.774871795,12088,5933.554693,0,12088,0
8,19,100,41.376,0,0.873846154,13632,7376.896942,0,13632,0
8,19,200,41.428,0,0.963589744,15032,8720.244293,0,15032,0
8,19,300,41.126,0,0.951794872,14848,8510.112997,0,14848,0
8,19,400,41.689,0,0.911282051,14216,7905.39407,0,14216,0
8,19,500,42.832,0,0.815897436,12728,6595.714032,0,12728,0
8,19,600,43.507,0,0.944615385,14736,8793.740815,0,14736,0
8,19,700,45.212,0,0.92974359,14504,8810.510751,0,14504,0
8,19,800,51.476,0,0.946666667,14768,9907.471935,0,14768,0
8,19,900,59.774,0,0.953846154,14880,11541.56765,0,14880,0
8,19,1000,64.976,0,0.954871795,14896,13493.79214,0,14896,0
8,19,1100,68.756,0,0.927692308,14472,14138.66667,0,14472,0
8,19,1200,71.744,0,0.742564103,11584,11250.66667,0,11584,0
8,19,1300,74.03,0,0.454871795,7096,6762.666667,0,7096,0
8,19,1400,76.064,0,0.388205128,6056,5722.666667,0,6056,0
8,19,1500,78.134,0,0.571282051,8912,8578.666667,0,8912,0
8,19,1600,78.674,0,0.830769231,12960,12626.66667,0,12960,0
8,19,1700,78.89,0,0.929230769,14496,14162.66667,0,14496,0
8,19,1800,77.936,0,0.886153846,13824,13490.66667,0,13824,0
8,19,1900,73.706,0,0.829230769,12936,12602.66667,0,12936,0
8,19,2000,65.624,0,0.729230769,11376,11042.66667,0,11376,0
8,19,2100,62.078,0,0.538461538,8400,8066.666667,0,8400,0
8,19,2200,59.324,0,0.425641026,6640,5190.755812,0,6640,0
8,19,2300,57.236,0,0.548717949,8560,5776.596374,0,8560,0
8,19,2400,54.986,0,0.422051282,6584,3347.16613,0,6584,0
8,20,100,50.756,0,0.414358974,6464,2549.842943,0,6464,0
8,20,200,47.066,0,0.366666667,5720,978.0034929,0,5720,0
8,20,300,42.769,0,0.317948718,4960,0,0,4960,0
8,20,400,39.504,0,0.112820513,1760,0,1427.599985,1760,0
8,20,500,37.996,0,0.095897436,1496,0,1849.223961,1496,0
8,20,600,37.015,0,0.063589744,992,0,2455.763165,992,0
8,20,700,39.452,0,0.038974359,608,0,2585.035294,608,0
8,20,800,45.95,0,0.044102564,688,0,1825.830654,688,0
8,20,900,49.568,0,0.092820513,1448,0,687.6585416,1448,0
8,20,1000,54.14,0,0.132307692,2064,0,0,2064,0
8,20,1100,57.47,0,0.142051282,2216,0,0,2216,0
8,20,1200,59.972,0,0.196410256,3064,0,0,3064,0
8,20,1300,61.61,0,0.403589744,6296,0,0,6296,0
8,20,1400,62.96,0,0.441538462,6888,0,0,6888,0
8,20,1500,63.464,0,0.494358974,7712,0,0,7712,0
8,20,1600,64.724,0,0.416410256,6496,5418.427023,0,6496,0
8,20,1700,64.85,0,0.397435897,6200,5866.666667,0,6200,0
8,20,1800,64.49,0,0.414871795,6472,6138.666667,0,6472,0
8,20,1900,62.222,0,0.365641026,5704,5370.666667,0,5704,0
8,20,2000,51.854,0,0.471282051,7352,5121.952694,0,7352,0
8,20,2100,43.961,0,0.3,4680,0,0,4680,0
8,20,2200,44.407,0,0.403589744,6296,565.8224116,0,6296,0
8,20,2300,45.05,0,0.673333333,10504,4887.650336,0,10504,0
8,20,2400,44.906,0,0.667179487,10408,4843.808402,0,10408,0
8,21,100,46.22,0,0.624102564,9736,4294.102867,0,9736,0
8,21,200,47.462,0,0.523589744,8168,2993.269235,0,8168,0
8,21,300,47.678,0,0.536410256,8368,3345.666952,0,8368,0
8,21,400,47.786,0,0.454358974,7088,2099.533111,0,7088,0
8,21,500,48.542,0,0.344102564,5368,469.8428693,0,5368,0
8,21,600,48.632,0,0.145128205,2264,0,0,2264,0
8,21,700,50.972,0,0.198461538,3096,0,0,3096,0
8,21,800,55.274,0,0.305641026,4768,0,0,4768,0
8,21,900,58.478,0,0.35025641,5464,288.151839,0,5464,0
8,21,1000,61.682,0,0.372307692,5808,4270.327507,0,5808,0
8,21,1100,66.128,0,0.486153846,7584,7250.666667,0,7584,0
8,21,1200,70.124,0,0.699487179,10912,10578.66667,0,10912,0
8,21,1300,72.716,0,0.52,8112,7778.666667,0,8112,0
8,21,1400,75.218,0,0.506666667,7904,7570.666667,0,7904,0
8,21,1500,75.812,0,0.361538462,5640,5306.666667,0,5640,0
8,21,1600,79.79,0,0.461538462,7200,6866.666667,0,7200,0
8,21,1700,83.264,0,0.403589744,6296,5962.666667,0,6296,0
8,21,1800,76.424,0,0.54,8424,8090.666667,0,8424,0
8,21,1900,64.292,0,0.386153846,6024,5690.666667,0,6024,0
8,21,2000,62.492,0,0.244615385,3816,3482.666667,0,3816,0
8,21,2100,60.224,0,0.291282051,4544,4210.666667,0,4544,0
8,21,2200,59.774,0,0.407179487,6352,4949.792144,0,6352,0
8,21,2300,62.582,0,0.434871795,6784,5381.792144,0,6784,0
8,21,2400,60.962,0,0.273846154,4272,3938.666667,0,4272,0
8,22,100,58.91,0,0.082051282,1280,0,0,1280,0
8,22,200,57.146,0,0.077948718,1216,0,127.5667039,1216,0
8,22,300,57.596,0,0.165128205,2576,0,0,2576,0
8,22,400,58.91,0,0.014871795,232,0,927.1842808,232,0
8,22,500,60.368,0,0.031794872,496,0,0,496,0
8,22,600,58.334,0,0.038974359,608,0,611.3907863,608,0
8,22,700,57.2,0,0,0,0,1337.922344,0,0
8,22,800,57.92,0,0.104615385,1632,0,0,1632,0
8,22,900,59.756,0,0.071794872,1120,0,0,1120,0
8,22,1000,59.684,0,0.097435897,1520,0,0,1520,0
8,22,1100,58.244,0,0.162564103,2536,0,0,2536,0
8,22,1200,58.55,0,0.132307692,2064,0,0,2064,0
8,22,1300,58.262,0,0.17025641,2656,0,0,2656,0
8,22,1400,58.658,0,0.242051282,3776,0,0,3776,0
8,22,1500,61.196,0,0.219487179,3424,0,0,3424,0
8,22,1600,63.176,0,0.138974359,2168,0,0,2168,0
8,22,1700,64.58,0,0.037435897,584,0,0,584,0
8,22,1800,64.022,0,0,0,0,0,0,0
8,22,1900,61.52,0,0.010769231,168,0,0,168,0
8,22,2000,55.274,0,0.023589744,368,0,1171.237847,368,0
8,22,2100,51.728,0,0.025128205,392,0,1517.884146,392,0
8,22,2200,50.09,0,0.055384615,864,0,1217.096396,864,0
8,22,2300,49.37,0,0,0,0,2156.354528,0,0
8,22,2400,50.756,0,0.021538462,336,0,1675.482624,336,0
8,23,100,49.604,0,0.049230769,768,0,1363.895635,768,0
8,23,200,48.848,0,0.082564103,1288,0,922.9166734,1288,0
8,23,300,50.018,0,0.031282051,488,0,1600.622209,488,0
8,23,400,50.144,0,0,0,0,2075.452036,0,0
8,23,500,50.054,0,0,0,0,2084.859303,0,0
8,23,600,50.126,0,0,0,0,2077.333489,0,0
8,23,700,50.144,0,0,0,0,2075.452036,0,0
8,23,800,51.08,0,0,0,0,1977.616465,0,0
8,23,900,51.998,0,0.002051282,32,0,1849.662347,32,0
8,23,1000,53.96,0,0.005641026,88,0,1588.583937,88,0
8,23,1100,56.822,0,0,0,0,1377.432863,0,0
8,23,1200,59.36,0,0,0,0,1112.147948,0,0
8,23,1300,63.338,0,0.012820513,200,0,0,200,0
8,23,1400,69.386,0,0.005128205,80,0,0,80,0
8,23,1500,70.268,0,0,0,0,0,0,0
8,23,1600,71.312,0,0,0,0,0,0,0
8,23,1700,72.392,0,0,0,0,0,0,0
8,23,1800,71.15,0,0,0,0,0,0,0
8,23,1900,70.124,0,0,0,0,0,0,0
8,23,2000,69.296,0,0,0,0,0,0,0
8,23,2100,67.964,0,0,0,0,0,0,0
8,23,2200,66.326,0,0,0,0,0,0,0
8,23,2300,65.588,0,0.000512821,8,0,0,8,0
8,23,2400,67.136,0,0.013333333,208,0,0,208,0
8,24,100,69.998,0,0.002564103,40,0,0,40,0
8,24,200,70.88,0,0.016923077,264,0,0,264,0
8,24,300,69.368,0,0.035897436,560,0,0,560,0
8,24,400,66.38,0,0.025128205,392,0,0,392,0
8,24,500,61.88,0,0.080512821,1256,0,0,1256,0
8,24,600,60.224,0,0.253333333,3952,0,0,3952,0
8,24,700,59.954,0,0.514358974,8024,0,0,8024,0
8,24,800,63.014,0,0.596410256,9304,0,0,9304,0
8,24,900,65.426,0,0.578974359,9032,0,0,9032,0
8,24,1000,68.162,0,0.73025641,11392,9218.69786,0,11392,0
8,24,1100,70.79,0,0.74974359,11696,11362.66667,0,11696,0
8,24,1200,73.292,0,0.326666667,5096,4762.666667,0,5096,0
8,24,1300,75.344,0,0.298974359,4664,4330.666667,0,4664,0
8,24,1400,77.27,0,0.13025641,2032,2032,0,2032,0
8,24,1500,79.34,0,0.082564103,1288,1288,0,1288,0
8,24,1600,80.042,0,0.131282051,2048,2048,0,2048,0
8,24,1700,78.674,0,0.544615385,8496,8162.666667,0,8496,0
8,24,1800,76.622,0,0.297948718,4648,4314.666667,0,4648,0
8,24,1900,72.968,0,0.115384615,1800,1800,0,1800,0
8,24,2000,64.868,0,0.095384615,1488,1488,0,1488,0
8,24,2100,57.884,0,0.121025641,1888,621.5728813,0,1888,0
8,24,2200,54.23,0,0.166153846,2592,0,0,2592,0
8,24,2300,51.854,0,0.22,3432,0,0,3432,0
8,24,2400,50.72,0,0.347692308,5424,742.8417957,0,5424,0
8,25,100,49.622,0,0.539487179,8416,3937.406954,0,8416,0
8,25,200,48.704,0,0.617948718,9640,4950.684185,0,9640,0
8,25,300,48.128,0,0.765128205,11936,7090.523562,0,11936,0
8,25,400,51.8,0,0.626666667,9776,5254.133529,0,9776,0
8,25,500,51.638,0,0.44974359,7016,2861.016921,0,7016,0
8,25,600,48.83,0,0.314358974,4904,438.5771274,0,4904,0
8,25,700,50.666,0,0.458974359,7160,2592.978649,0,7160,0
8,25,800,55.328,0,0.451794872,7048,3160.183289,0,7048,0
8,25,900,59.342,0,0.182564103,2848,0,0,2848,0
8,25,1000,62.564,0,0.182051282,2840,1392.637265,0,2840,0
8,25,1100,69.314,0,0.035897436,560,226.6666667,0,560,0
8,25,1200,70.268,0,0.024102564,376,42.66666667,0,376,0
8,25,1300,70.646,0,0.007692308,120,0,0,120,0
8,25,1400,76.19,0,0.018461538,288,0,0,288,0
8,25,1500,79.772,0,0.008205128,128,0,0,128,0
8,25,1600,79.934,0,0.017435897,272,0,0,272,0
8,25,1700,80.708,0,0.124102564,1936,1602.666667,0,1936,0
8,25,1800,80.258,0,0.119487179,1864,1864,0,1864,0
8,25,1900,77.378,0,0,0,0,0,0,0
8,25,2000,72.392,0,0,0,0,0,0,0
8,25,2100,68.666,0,0,0,0,0,0,0
8,25,2200,63.536,0,0,0,0,0,0,0
8,25,2300,60.026,0,0.020512821,320,0,0,320,0
8,25,2400,59.756,0,0.042051282,656,0,414.7559759,656,0
8,26,100,59.9,0,0.083076923,1296,0,0,1296,0
8,26,200,61.07,0,0.162051282,2528,308.5019917,0,2528,0
8,26,300,60.008,0,0.338974359,5288,4954.666667,0,5288,0
8,26,400,59,0,0.423589744,6608,5124.889652,0,6608,0
8,26,500,57.416,0,0.473333333,7384,4585.544748,0,7384,0
8,26,600,56.012,0,0.548205128,8552,5441.223501,0,8552,0
8,26,700,56.894,0,0.69025641,10768,7602.661355,0,10768,0
8,26,800,60.926,0,0.392307692,6120,4416.759617,0,6120,0
8,26,900,63.392,0,0.731794872,11416,11082.66667,0,11416,0
8,26,1000,69.206,0,0.963589744,15032,14698.66667,0,15032,0
8,26,1100,73.076,0,0.986153846,15384,15050.66667,0,15384,0
8,26,1200,75.272,0,0.907179487,14152,13818.66667,0,14152,0
8,26,1300,76.118,0,0.150769231,2352,2018.666667,0,2352,0
8,26,1400,77.486,0,0.421538462,6576,6242.666667,0,6576,0
8,26,1500,75.902,0,0.66974359,10448,10114.66667,0,10448,0
8,26,1600,76.172,0,0.496923077,7752,7418.666667,0,7752,0
8,26,1700,65.012,0,0.226666667,3536,3202.666667,0,3536,0
8,26,1800,67.136,0,0.201538462,3144,2810.666667,0,3144,0
8,26,1900,63.806,0,0.011794872,184,0,0,184,0
8,26,2000,62.276,0,0.026153846,408,74.66666667,0,408,0
8,26,2100,60.512,0,0.031282051,488,154.6666667,0,488,0
8,26,2200,59.108,0,0.030769231,480,0,658.4882946,480,0
8,26,2300,57.398,0,0.023589744,368,0,949.2263577,368,0
8,26,2400,55.67,0,0.009230769,144,0,1353.845874,144,0
8,27,100,55.184,0,0.01025641,160,0,1388.645113,160,0
8,27,200,53.87,0,0.005128205,80,0,1605.991204,80,0
8,27,300,53.654,0,0.002564103,40,0,1668.568643,40,0
8,27,400,53.204,0,0.038461538,600,0,1155.604976,600,0
8,27,500,52.7,0,0.121538462,1896,0,0,1896,0
8,27,600,51.062,0,0.216923077,3384,0,0,3384,0
8,27,700,51.746,0,0.274871795,4288,0,0,4288,0
8,27,800,55.616,0,0.263589744,4112,0,0,4112,0
8,27,900,57.722,0,0.28974359,4520,0,0,4520,0
8,27,1000,58.694,0,0.224615385,3504,0,0,3504,0
8,27,1100,59.576,0,0.186153846,2904,0,0,2904,0
8,27,1200,61.196,0,0.222564103,3472,0,0,3472,0
8,27,1300,62.312,0,0.256923077,4008,0,0,4008,0
8,27,1400,61.988,0,0.22,3432,3026.358323,0,3432,0
8,27,1500,60.53,0,0.100512821,1568,1568,0,1568,0
8,27,1600,59.522,0,0.083589744,1304,208.7851312,0,1304,0
8,27,1700,60.08,0,0.078461538,1224,128.7851312,0,1224,0
8,27,1800,61.052,0,0.043589744,680,346.6666667,0,680,0
8,27,1900,61.052,0,0.066666667,1040,1040,0,1040,0
8,27,2000,59.126,0,0.08974359,1400,0,0,1400,0
8,27,2100,57.74,0,0.066153846,1032,0,249.4787451,1032,0
8,27,2200,56.408,0,0.168717949,2632,0,0,2632,0
8,27,2300,53.15,0,0.292820513,4568,0,0,4568,0
8,27,2400,51.242,0,0.478974359,7472,3416.733946,0,7472,0
8,28,100,49.136,0,0.52,8112,3637.169861,0,8112,0
8,28,200,48.074,0,0.655384615,10224,5418.034081,0,10224,0
8,28,300,47.696,0,0.667692308,10416,5459.517817,0,10416,0
8,28,400,46.76,0,0.637948718,9952,4858.171726,0,9952,0
8,28,500,45.338,0,0.63025641,9832,4491.701345,0,9832,0
